Sim: 1
ID: 76
Description: Test run of cold flow MSSE simulation with Ma 0.1 initialisation
Variables: 3
time A Ma
0.081039900 0.060002032 0.936804095 
0.081049900 0.060002032 0.936804095 
0.081059900 0.060002032 0.936804095 
0.081069900 0.060002032 0.936804095 
0.081079900 0.060002032 0.936804095 
0.081089900 0.060002032 0.936804095 
0.081099900 0.060002032 0.936804095 
0.081109900 0.060002032 0.936804095 
0.081119900 0.060002032 0.936804095 
0.081129900 0.060002032 0.936804095 
0.081139900 0.060002032 0.936804095 
0.081149900 0.060002032 0.936804095 
0.081159900 0.060002032 0.936804095 
0.081169900 0.060002032 0.936804095 
0.081179900 0.060002032 0.936804095 
0.081189900 0.060002032 0.936804095 
0.081199900 0.060002032 0.936804095 
0.081209900 0.060002032 0.936804095 
0.081219900 0.060002032 0.936804095 
0.081229900 0.060002032 0.936804095 
0.081239900 0.060002032 0.936804095 
0.081249900 0.060002032 0.936804095 
0.081259900 0.060002032 0.936804095 
0.081269900 0.060002032 0.936804095 
0.081279900 0.060002032 0.936804095 
0.081289900 0.060002032 0.936804095 
0.081299900 0.060002032 0.936804095 
0.081309900 0.060002032 0.936804095 
0.081319900 0.060002032 0.936804095 
0.081329900 0.060002032 0.936804095 
0.081339900 0.060002032 0.936804095 
0.081349900 0.060002032 0.936804095 
0.081359900 0.060002032 0.936804095 
0.081369900 0.060002032 0.936804095 
0.081379900 0.060002032 0.936804095 
0.081389900 0.060002032 0.936804095 
0.081399900 0.060002032 0.936804095 
0.081409900 0.060002032 0.936804095 
0.081419900 0.060002032 0.936804095 
0.081429900 0.060002032 0.936804095 
0.081439900 0.060002032 0.936804095 
0.081449900 0.060002032 0.936804095 
0.081459900 0.060002032 0.936804095 
0.081469900 0.060002032 0.936804095 
0.081479900 0.060002032 0.936804095 
0.081489900 0.060002032 0.936804095 
0.081499900 0.060002032 0.936804095 
0.081509900 0.060002032 0.936804095 
0.081519900 0.060002032 0.936804095 
0.081529900 0.060002032 0.936804095 
0.081539900 0.060002032 0.936804095 
0.081549900 0.060002032 0.936804095 
0.081559900 0.060002032 0.936804095 
0.081569900 0.060002032 0.936804095 
0.081579900 0.060002032 0.936804095 
0.081589900 0.060002032 0.936804095 
0.081599900 0.060002032 0.936804095 
0.081609900 0.060002032 0.936804095 
0.081619900 0.060002032 0.936804095 
0.081629900 0.060002032 0.936804095 
0.081639900 0.060002032 0.936804095 
0.081649900 0.060002032 0.936804095 
0.081659900 0.060002032 0.936804095 
0.081669900 0.060002032 0.936804095 
0.081679900 0.060002032 0.936804095 
0.081689900 0.060002032 0.936804095 
0.081699900 0.060002032 0.936804095 
0.081709900 0.060002032 0.936804095 
0.081719900 0.060002032 0.936804095 
0.081729900 0.060002032 0.936804095 
0.081739900 0.060002032 0.936804095 
0.081749900 0.060002032 0.936804095 
0.081759900 0.060002032 0.936804095 
0.081769900 0.060002032 0.936804095 
0.081779900 0.060002032 0.936804095 
0.081789900 0.060002032 0.936804095 
0.081799900 0.060002032 0.936804095 
0.081809900 0.060002032 0.936804095 
0.081819900 0.060002032 0.936804095 
0.081829900 0.060002032 0.936804095 
0.081839900 0.060002032 0.936804095 
0.081849900 0.060002032 0.936804095 
0.081859900 0.060002032 0.936804095 
0.081869900 0.060002032 0.936804095 
0.081879900 0.060002032 0.936804095 
0.081889900 0.060002032 0.936804095 
0.081899900 0.060002032 0.936804095 
0.081909900 0.060002032 0.936804095 
0.081919900 0.060002032 0.936804095 
0.081929900 0.060002032 0.936804095 
0.081939900 0.060002032 0.936804095 
0.081949900 0.060002032 0.936804095 
0.081959900 0.060002032 0.936804095 
0.081969900 0.060002032 0.936804095 
0.081979900 0.060002032 0.936804095 
0.081989900 0.060002032 0.936804095 
0.081999900 0.060002032 0.936804095 
0.082009900 0.060002032 0.936804095 
0.082019900 0.060002032 0.936804095 
0.082029900 0.060002032 0.936804095 
0.082039900 0.060002032 0.936804095 
0.082049900 0.060002032 0.936804095 
0.082059900 0.060002032 0.936804095 
0.082069900 0.060002032 0.936804095 
0.082079900 0.060002032 0.936804095 
0.082089900 0.060002032 0.936804095 
0.082099900 0.060002032 0.936804095 
0.082109900 0.060002032 0.936804095 
0.082119900 0.060002032 0.936804095 
0.082129900 0.060002032 0.936804095 
0.082139900 0.060002032 0.936804095 
0.082149900 0.060002032 0.936804095 
0.082159900 0.060002032 0.936804095 
0.082169900 0.060002032 0.936804095 
0.082179900 0.060002032 0.936804095 
0.082189900 0.060002032 0.936804095 
0.082199900 0.060002032 0.936804095 
0.082209900 0.060002032 0.936804095 
0.082219900 0.060002032 0.936804095 
0.082229900 0.060002032 0.936804095 
0.082239900 0.060002032 0.936804095 
0.082249900 0.060002032 0.936804095 
0.082259900 0.060002032 0.936804095 
0.082269900 0.060002032 0.936804095 
0.082279900 0.060002032 0.936804095 
0.082289900 0.060002032 0.936804095 
0.082299900 0.060002032 0.936804095 
0.082309900 0.060002032 0.936804095 
0.082319900 0.060002032 0.936804095 
0.082329900 0.060002032 0.936804095 
0.082339900 0.060002032 0.936804095 
0.082349900 0.060002032 0.936804095 
0.082359900 0.060002032 0.936804095 
0.082369900 0.060002032 0.936804095 
0.082379900 0.060002032 0.936804095 
0.082389900 0.060002032 0.936804095 
0.082399900 0.060002032 0.936804095 
0.082409900 0.060002032 0.936804095 
0.082419900 0.060002032 0.936804095 
0.082429900 0.060002032 0.936804095 
0.082439900 0.060002032 0.936804095 
0.082449900 0.060002032 0.936804095 
0.082459900 0.060002032 0.936804095 
0.082469900 0.060002032 0.936804095 
0.082479900 0.060002032 0.936804095 
0.082489900 0.060002032 0.936804095 
0.082499900 0.060002032 0.936804095 
0.082509900 0.060002032 0.936804095 
0.082519900 0.060002032 0.936804095 
0.082529900 0.060002032 0.936804095 
0.082539900 0.060002032 0.936804095 
0.082549900 0.060002032 0.936804095 
0.082559900 0.060002032 0.936804095 
0.082569900 0.060002032 0.936804095 
0.082579900 0.060002032 0.936804095 
0.082589900 0.060002032 0.936804095 
0.082599900 0.060002032 0.936804095 
0.082609900 0.060002032 0.936804095 
0.082619900 0.060002032 0.936804095 
0.082629900 0.060002032 0.936804095 
0.082639900 0.060002032 0.936804095 
0.082649900 0.060002032 0.936804095 
0.082659900 0.060002032 0.936804095 
0.082669900 0.060002032 0.936804095 
0.082679900 0.060002032 0.936804095 
0.082689900 0.060002032 0.936804095 
0.082699900 0.060002032 0.936804095 
0.082709900 0.060002032 0.936804095 
0.082719900 0.060002032 0.936804095 
0.082729900 0.060002032 0.936804095 
0.082739900 0.060002032 0.936804095 
0.082749900 0.060002032 0.936804095 
0.082759900 0.060002032 0.936804095 
0.082769900 0.060002032 0.936804095 
0.082779900 0.060002032 0.936804095 
0.082789900 0.060002032 0.936804095 
0.082799900 0.060002032 0.936804095 
0.082809900 0.060002032 0.936804095 
0.082819900 0.060002032 0.936804095 
0.082829900 0.060002032 0.936804095 
0.082839900 0.060002032 0.936804095 
0.082849900 0.060002032 0.936804095 
0.082859900 0.060002032 0.936804095 
0.082869900 0.060002032 0.936804095 
0.082879900 0.060002032 0.936804095 
0.082889900 0.060002032 0.936804095 
0.082899900 0.060002032 0.936804095 
0.082909900 0.060002032 0.936804095 
0.082919900 0.060002032 0.936804095 
0.082929900 0.060002032 0.936804095 
0.082939900 0.060002032 0.936804095 
0.082949900 0.060002032 0.936804095 
0.082959900 0.060002032 0.936804095 
0.082969900 0.060002032 0.936804095 
0.082979900 0.060002032 0.936804095 
0.082989900 0.060002032 0.936804095 
0.082999900 0.060002032 0.936804095 
0.083009900 0.060002032 0.936804095 
0.083019900 0.060002032 0.936804095 
0.083029900 0.060002032 0.936804095 
0.083039900 0.060002032 0.936804095 
0.083049900 0.060002032 0.936804095 
0.083059900 0.060002032 0.936804095 
0.083069900 0.060002032 0.936804095 
0.083079900 0.060002032 0.936804095 
0.083089900 0.060002032 0.936804095 
0.083099900 0.060002032 0.936804095 
0.083109900 0.060002032 0.936804095 
0.083119900 0.060002032 0.936804095 
0.083129900 0.060002032 0.936804095 
0.083139900 0.060002032 0.936804095 
0.083149900 0.060002032 0.936804095 
0.083159900 0.060002032 0.936804095 
0.083169900 0.060002032 0.936804095 
0.083179900 0.060002032 0.936804095 
0.083189900 0.060002032 0.936804095 
0.083199900 0.060002032 0.936804095 
0.083209900 0.060002032 0.936804095 
0.083219900 0.060002032 0.936804095 
0.083229900 0.060002032 0.936804095 
0.083239900 0.060002032 0.936804095 
0.083249900 0.060002032 0.936804095 
0.083259900 0.060002032 0.936804095 
0.083269900 0.060002032 0.936804095 
0.083279900 0.060002032 0.936804095 
0.083289900 0.060002032 0.936804095 
0.083299900 0.060002032 0.936804095 
0.083309900 0.060002032 0.936804095 
0.083319900 0.060002032 0.936804095 
0.083329900 0.060002032 0.936804095 
0.083339900 0.060002032 0.936804095 
0.083349900 0.060002032 0.936804095 
0.083359900 0.060002032 0.936804095 
0.083369900 0.060002032 0.936804095 
0.083379900 0.060002032 0.936804095 
0.083389900 0.060002032 0.936804095 
0.083399900 0.060002032 0.936804095 
0.083409900 0.060002032 0.936804095 
0.083419900 0.060002032 0.936804095 
0.083429900 0.060002032 0.936804095 
0.083439900 0.060002032 0.936804095 
0.083449900 0.060002032 0.936804095 
0.083459900 0.060002032 0.936804095 
0.083469900 0.060002032 0.936804095 
0.083479900 0.060002032 0.936804095 
0.083489900 0.060002032 0.936804095 
0.083499900 0.060002032 0.936804095 
0.083509900 0.060002032 0.936804095 
0.083519900 0.060002032 0.936804095 
0.083529900 0.060002032 0.936804095 
0.083539900 0.060002032 0.936804095 
0.083549900 0.060002032 0.936804095 
0.083559900 0.060002032 0.936804095 
0.083569900 0.060002032 0.936804095 
0.083579900 0.060002032 0.936804095 
0.083589900 0.060002032 0.936804095 
0.083599900 0.060002032 0.936804095 
0.083609900 0.060002032 0.936804095 
0.083619900 0.060002032 0.936804095 
0.083629900 0.060002032 0.936804095 
0.083639900 0.060002032 0.936804095 
0.083649900 0.060002032 0.936804095 
0.083659900 0.060002032 0.936804095 
0.083669900 0.060002032 0.936804095 
0.083679900 0.060002032 0.936804095 
0.083689900 0.060002032 0.936804095 
0.083699900 0.060002032 0.936804095 
0.083709900 0.060002032 0.936804095 
0.083719900 0.060002032 0.936804095 
0.083729900 0.060002032 0.936804095 
0.083739900 0.060002032 0.936804095 
0.083749900 0.060002032 0.936804095 
0.083759900 0.060002032 0.936804095 
0.083769900 0.060002032 0.936804095 
0.083779900 0.060002032 0.936804095 
0.083789900 0.060002032 0.936804095 
0.083799900 0.060002032 0.936804095 
0.083809900 0.060002032 0.936804095 
0.083819900 0.060002032 0.936804095 
0.083829900 0.060002032 0.936804095 
0.083839900 0.060002032 0.936804095 
0.083849900 0.060002032 0.936804095 
0.083859900 0.060002032 0.936804095 
0.083869900 0.060002032 0.936804095 
0.083879900 0.060002032 0.936804095 
0.083889900 0.060002032 0.936804095 
0.083899900 0.060002032 0.936804095 
0.083909900 0.060002032 0.936804095 
0.083919900 0.060002032 0.936804095 
0.083929900 0.060002032 0.936804095 
0.083939900 0.060002032 0.936804095 
0.083949900 0.060002032 0.936804095 
0.083959900 0.060002032 0.936804095 
0.083969900 0.060002032 0.936804095 
0.083979900 0.060002032 0.936804095 
0.083989900 0.060002032 0.936804095 
0.083999900 0.060002032 0.936804095 
0.084009900 0.060002032 0.936804095 
0.084019900 0.060002032 0.936804095 
0.084029900 0.060002032 0.936804095 
0.084039900 0.060002032 0.936804095 
0.084049900 0.060002032 0.936804095 
0.084059900 0.060002032 0.936804095 
0.084069900 0.060002032 0.936804095 
0.084079900 0.060002032 0.936804095 
0.084089900 0.060002032 0.936804095 
0.084099900 0.060002032 0.936804095 
0.084109900 0.060002032 0.936804095 
0.084119900 0.060002032 0.936804095 
0.084129900 0.060002032 0.936804095 
0.084139900 0.060002032 0.936804095 
0.084149900 0.060002032 0.936804095 
0.084159900 0.060002032 0.936804095 
0.084169900 0.060002032 0.936804095 
0.084179900 0.060002032 0.936804095 
0.084189900 0.060002032 0.936804095 
0.084199900 0.060002032 0.936804095 
0.084209900 0.060002032 0.936804095 
0.084219900 0.060002032 0.936804095 
0.084229900 0.060002032 0.936804095 
0.084239900 0.060002032 0.936804095 
0.084249900 0.060002032 0.936804095 
0.084259900 0.060002032 0.936804095 
0.084269900 0.060002032 0.936804095 
0.084279900 0.060002032 0.936804095 
0.084289900 0.060002032 0.936804095 
0.084299900 0.060002032 0.936804095 
0.084309900 0.060002032 0.936804095 
0.084319900 0.060002032 0.936804095 
0.084329900 0.060002032 0.936804095 
0.084339900 0.060002032 0.936804095 
0.084349900 0.060002032 0.936804095 
0.084359900 0.060002032 0.936804095 
0.084369900 0.060002032 0.936804095 
0.084379900 0.060002032 0.936804095 
0.084389900 0.060002032 0.936804095 
0.084399900 0.060002032 0.936804095 
0.084409900 0.060002032 0.936804095 
0.084419900 0.060002032 0.936804095 
0.084429900 0.060002032 0.936804095 
0.084439900 0.060002032 0.936804095 
0.084449900 0.060002032 0.936804095 
0.084459900 0.060002032 0.936804095 
0.084469900 0.060002032 0.936804095 
0.084479900 0.060002032 0.936804095 
0.084489900 0.060002032 0.936804095 
0.084499900 0.060002032 0.936804095 
0.084509900 0.060002032 0.936804095 
0.084519900 0.060002032 0.936804095 
0.084529900 0.060002032 0.936804095 
0.084539900 0.060002032 0.936804095 
0.084549900 0.060002032 0.936804095 
0.084559900 0.060002032 0.936804095 
0.084569900 0.060002032 0.936804095 
0.084579900 0.060002032 0.936804095 
0.084589900 0.060002032 0.936804095 
0.084599900 0.060002032 0.936804095 
0.084609900 0.060002032 0.936804095 
0.084619900 0.060002032 0.936804095 
0.084629900 0.060002032 0.936804095 
0.084639900 0.060002032 0.936804095 
0.084649900 0.060002032 0.936804095 
0.084659900 0.060002032 0.936804095 
0.084669900 0.060002032 0.936804095 
0.084679900 0.060002032 0.936804095 
0.084689900 0.060002032 0.936804095 
0.084699900 0.060002032 0.936804095 
0.084709900 0.060002032 0.936804095 
0.084719900 0.060002032 0.936804095 
0.084729900 0.060002032 0.936804095 
0.084739900 0.060002032 0.936804095 
0.084749900 0.060002032 0.936804095 
0.084759900 0.060002032 0.936804095 
0.084769900 0.060002032 0.936804095 
0.084779900 0.060002032 0.936804095 
0.084789900 0.060002032 0.936804095 
0.084799900 0.060002032 0.936804095 
0.084809900 0.060002032 0.936804095 
0.084819900 0.060002032 0.936804095 
0.084829900 0.060002032 0.936804095 
0.084839900 0.060002032 0.936804095 
0.084849900 0.060002032 0.936804095 
0.084859900 0.060002032 0.936804095 
0.084869900 0.060002032 0.936804095 
0.084879900 0.060002032 0.936804095 
0.084889900 0.060002032 0.936804095 
0.084899900 0.060002032 0.936804095 
0.084909900 0.060002032 0.936804095 
0.084919900 0.060002032 0.936804095 
0.084929900 0.060002032 0.936804095 
0.084939900 0.060002032 0.936804095 
0.084949900 0.060002032 0.936804095 
0.084959900 0.060002032 0.936804095 
0.084969900 0.060002032 0.936804095 
0.084979900 0.060002032 0.936804095 
0.084989900 0.060002032 0.936804095 
0.084999900 0.060002032 0.936804095 
0.085009900 0.060002032 0.936804095 
0.085019900 0.060002032 0.936804095 
0.085029900 0.060002032 0.936804095 
0.085039900 0.060002032 0.936804095 
0.085049900 0.060002032 0.936804095 
0.085059900 0.060002032 0.936804095 
0.085069900 0.060002032 0.936804095 
0.085079900 0.060002032 0.936804095 
0.085089900 0.060002032 0.936804095 
0.085099900 0.060002032 0.936804095 
0.085109900 0.060002032 0.936804095 
0.085119900 0.060002032 0.936804095 
0.085129900 0.060002032 0.936804095 
0.085139900 0.060002032 0.936804095 
0.085149900 0.060002032 0.936804095 
0.085159900 0.060002032 0.936804095 
0.085169900 0.060002032 0.936804095 
0.085179900 0.060002032 0.936804095 
0.085189900 0.060002032 0.936804095 
0.085199900 0.060002032 0.936804095 
0.085209900 0.060002032 0.936804095 
0.085219900 0.060002032 0.936804095 
0.085229900 0.060002032 0.936804095 
0.085239900 0.060002032 0.936804095 
0.085249900 0.060002032 0.936804095 
0.085259900 0.060002032 0.936804095 
0.085269900 0.060002032 0.936804095 
0.085279900 0.060002032 0.936804095 
0.085289900 0.060002032 0.936804095 
0.085299900 0.060002032 0.936804095 
0.085309900 0.060002032 0.936804095 
0.085319900 0.060002032 0.936804095 
0.085329900 0.060002032 0.936804095 
0.085339900 0.060002032 0.936804095 
0.085349900 0.060002032 0.936804095 
0.085359900 0.060002032 0.936804095 
0.085369900 0.060002032 0.936804095 
0.085379900 0.060002032 0.936804095 
0.085389900 0.060002032 0.936804095 
0.085399900 0.060002032 0.936804095 
0.085409900 0.060002032 0.936804095 
0.085419900 0.060002032 0.936804095 
0.085429900 0.060002032 0.936804095 
0.085439900 0.060002032 0.936804095 
0.085449900 0.060002032 0.936804095 
0.085459900 0.060002032 0.936804095 
0.085469900 0.060002032 0.936804095 
0.085479900 0.060002032 0.936804095 
0.085489900 0.060002032 0.936804095 
0.085499900 0.060002032 0.936804095 
0.085509900 0.060002032 0.936804095 
0.085519900 0.060002032 0.936804095 
0.085529900 0.060002032 0.936804095 
0.085539900 0.060002032 0.936804095 
0.085549900 0.060002032 0.936804095 
0.085559900 0.060002032 0.936804095 
0.085569900 0.060002032 0.936804095 
0.085579900 0.060002032 0.936804095 
0.085589900 0.060002032 0.936804095 
0.085599900 0.060002032 0.936804095 
0.085609900 0.060002032 0.936804095 
0.085619900 0.060002032 0.936804095 
0.085629900 0.060002032 0.936804095 
0.085639900 0.060002032 0.936804095 
0.085649900 0.060002032 0.936804095 
0.085659900 0.060002032 0.936804095 
0.085669900 0.060002032 0.936804095 
0.085679900 0.060002032 0.936804095 
0.085689900 0.060002032 0.936804095 
0.085699900 0.060002032 0.936804095 
0.085709900 0.060002032 0.936804095 
0.085719900 0.060002032 0.936804095 
0.085729900 0.060002032 0.936804095 
0.085739900 0.060002032 0.936804095 
0.085749900 0.060002032 0.936804095 
0.085759900 0.060002032 0.936804095 
0.085769900 0.060002032 0.936804095 
0.085779900 0.060002032 0.936804095 
0.085789900 0.060002032 0.936804095 
0.085799900 0.060002032 0.936804095 
0.085809900 0.060002032 0.936804095 
0.085819900 0.060002032 0.936804095 
0.085829900 0.060002032 0.936804095 
0.085839900 0.060002032 0.936804095 
0.085849900 0.060002032 0.936804095 
0.085859900 0.060002032 0.936804095 
0.085869900 0.060002032 0.936804095 
0.085879900 0.060002032 0.936804095 
0.085889900 0.060002032 0.936804095 
0.085899900 0.060002032 0.936804095 
0.085909900 0.060002032 0.936804095 
0.085919900 0.060002032 0.936804095 
0.085929900 0.060002032 0.936804095 
0.085939900 0.060002032 0.936804095 
0.085949900 0.060002032 0.936804095 
0.085959900 0.060002032 0.936804095 
0.085969900 0.060002032 0.936804095 
0.085979900 0.060002032 0.936804095 
0.085989900 0.060002032 0.936804095 
0.085999900 0.060002032 0.936804095 
0.086009900 0.060002032 0.936804095 
0.086019900 0.060002032 0.936804095 
0.086029900 0.060002032 0.936804095 
0.086039900 0.060002032 0.936804095 
0.086049900 0.060002032 0.936804095 
0.086059900 0.060002032 0.936804095 
0.086069900 0.060002032 0.936804095 
0.086079900 0.060002032 0.936804095 
0.086089900 0.060002032 0.936804095 
0.086099900 0.060002032 0.936804095 
0.086109900 0.060002032 0.936804095 
0.086119900 0.060002032 0.936804095 
0.086129900 0.060002032 0.936804095 
0.086139900 0.060002032 0.936804095 
0.086149900 0.060002032 0.936804095 
0.086159900 0.060002032 0.936804095 
0.086169900 0.060002032 0.936804095 
0.086179900 0.060002032 0.936804095 
0.086189900 0.060002032 0.936804095 
0.086199900 0.060002032 0.936804095 
0.086209900 0.060002032 0.936804095 
0.086219900 0.060002032 0.936804095 
0.086229900 0.060002032 0.936804095 
0.086239900 0.060002032 0.936804095 
0.086249900 0.060002032 0.936804095 
0.086259900 0.060002032 0.936804095 
0.086269900 0.060002032 0.936804095 
0.086279900 0.060002032 0.936804095 
0.086289900 0.060002032 0.936804095 
0.086299900 0.060002032 0.936804095 
0.086309900 0.060002032 0.936804095 
0.086319900 0.060002032 0.936804095 
0.086329900 0.060002032 0.936804095 
0.086339900 0.060002032 0.936804095 
0.086349900 0.060002032 0.936804095 
0.086359900 0.060002032 0.936804095 
0.086369900 0.060002032 0.936804095 
0.086379900 0.060002032 0.936804095 
0.086389900 0.060002032 0.936804095 
0.086399900 0.060002032 0.936804095 
0.086409900 0.060002032 0.936804095 
0.086419900 0.060002032 0.936804095 
0.086429900 0.060002032 0.936804095 
0.086439900 0.060002032 0.936804095 
0.086449900 0.060002032 0.936804095 
0.086459900 0.060002032 0.936804095 
0.086469900 0.060002032 0.936804095 
0.086479900 0.060002032 0.936804095 
0.086489900 0.060002032 0.936804095 
0.086499900 0.060002032 0.936804095 
0.086509900 0.060002032 0.936804095 
0.086519900 0.060002032 0.936804095 
0.086529900 0.060002032 0.936804095 
0.086539900 0.060002032 0.936804095 
0.086549900 0.060002032 0.936804095 
0.086559900 0.060002032 0.936804095 
0.086569900 0.060002032 0.936804095 
0.086579900 0.060002032 0.936804095 
0.086589900 0.060002032 0.936804095 
0.086599900 0.060002032 0.936804095 
0.086609900 0.060002032 0.936804095 
0.086619900 0.060002032 0.936804095 
0.086629900 0.060002032 0.936804095 
0.086639900 0.060002032 0.936804095 
0.086649900 0.060002032 0.936804095 
0.086659900 0.060002032 0.936804095 
0.086669900 0.060002032 0.936804095 
0.086679900 0.060002032 0.936804095 
0.086689900 0.060002032 0.936804095 
0.086699900 0.060002032 0.936804095 
0.086709900 0.060002032 0.936804095 
0.086719900 0.060002032 0.936804095 
0.086729900 0.060002032 0.936804095 
0.086739900 0.060002032 0.936804095 
0.086749900 0.060002032 0.936804095 
0.086759900 0.060002032 0.936804095 
0.086769900 0.060002032 0.936804095 
0.086779900 0.060002032 0.936804095 
0.086789900 0.060002032 0.936804095 
0.086799900 0.060002032 0.936804095 
0.086809900 0.060002032 0.936804095 
0.086819900 0.060002032 0.936804095 
0.086829900 0.060002032 0.936804095 
0.086839900 0.060002032 0.936804095 
0.086849900 0.060002032 0.936804095 
0.086859900 0.060002032 0.936804095 
0.086869900 0.060002032 0.936804095 
0.086879900 0.060002032 0.936804095 
0.086889900 0.060002032 0.936804095 
0.086899900 0.060002032 0.936804095 
0.086909900 0.060002032 0.936804095 
0.086919900 0.060002032 0.936804095 
0.086929900 0.060002032 0.936804095 
0.086939900 0.060002032 0.936804095 
0.086949900 0.060002032 0.936804095 
0.086959900 0.060002032 0.936804095 
0.086969900 0.060002032 0.936804095 
0.086979900 0.060002032 0.936804095 
0.086989900 0.060002032 0.936804095 
0.086999900 0.060002032 0.936804095 
0.087009900 0.060002032 0.936804095 
0.087019900 0.060002032 0.936804095 
0.087029900 0.060002032 0.936804095 
0.087039900 0.060002032 0.936804095 
0.087049900 0.060002032 0.936804095 
0.087059900 0.060002032 0.936804095 
0.087069900 0.060002032 0.936804095 
0.087079900 0.060002032 0.936804095 
0.087089900 0.060002032 0.936804095 
0.087099900 0.060002032 0.936804095 
0.087109900 0.060002032 0.936804095 
0.087119900 0.060002032 0.936804095 
0.087129900 0.060002032 0.936804095 
0.087139900 0.060002032 0.936804095 
0.087149900 0.060002032 0.936804095 
0.087159900 0.060002032 0.936804095 
0.087169900 0.060002032 0.936804095 
0.087179900 0.060002032 0.936804095 
0.087189900 0.060002032 0.936804095 
0.087199900 0.060002032 0.936804095 
0.087209900 0.060002032 0.936804095 
0.087219900 0.060002032 0.936804095 
0.087229900 0.060002032 0.936804095 
0.087239900 0.060002032 0.936804095 
0.087249900 0.060002032 0.936804095 
0.087259900 0.060002032 0.936804095 
0.087269900 0.060002032 0.936804095 
0.087279900 0.060002032 0.936804095 
0.087289900 0.060002032 0.936804095 
0.087299900 0.060002032 0.936804095 
0.087309900 0.060002032 0.936804095 
0.087319900 0.060002032 0.936804095 
0.087329900 0.060002032 0.936804095 
0.087339900 0.060002032 0.936804095 
0.087349900 0.060002032 0.936804095 
0.087359900 0.060002032 0.936804095 
0.087369900 0.060002032 0.936804095 
0.087379900 0.060002032 0.936804095 
0.087389900 0.060002032 0.936804095 
0.087399900 0.060002032 0.936804095 
0.087409900 0.060002032 0.936804095 
0.087419900 0.060002032 0.936804095 
0.087429900 0.060002032 0.936804095 
0.087439900 0.060002032 0.936804095 
0.087449900 0.060002032 0.936804095 
0.087459900 0.060002032 0.936804095 
0.087469900 0.060002032 0.936804095 
0.087479900 0.060002032 0.936804095 
0.087489900 0.060002032 0.936804095 
0.087499900 0.060002032 0.936804095 
0.087509900 0.060002032 0.936804095 
0.087519900 0.060002032 0.936804095 
0.087529900 0.060002032 0.936804095 
0.087539900 0.060002032 0.936804095 
0.087549900 0.060002032 0.936804095 
0.087559900 0.060002032 0.936804095 
0.087569900 0.060002032 0.936804095 
0.087579900 0.060002032 0.936804095 
0.087589900 0.060002032 0.936804095 
0.087599900 0.060002032 0.936804095 
0.087609900 0.060002032 0.936804095 
0.087619900 0.060002032 0.936804095 
0.087629900 0.060002032 0.936804095 
0.087639900 0.060002032 0.936804095 
0.087649900 0.060002032 0.936804095 
0.087659900 0.060002032 0.936804095 
0.087669900 0.060002032 0.936804095 
0.087679900 0.060002032 0.936804095 
0.087689900 0.060002032 0.936804095 
0.087699900 0.060002032 0.936804095 
0.087709900 0.060002032 0.936804095 
0.087719900 0.060002032 0.936804095 
0.087729900 0.060002032 0.936804095 
0.087739900 0.060002032 0.936804095 
0.087749900 0.060002032 0.936804095 
0.087759900 0.060002032 0.936804095 
0.087769900 0.060002032 0.936804095 
0.087779900 0.060002032 0.936804095 
0.087789900 0.060002032 0.936804095 
0.087799900 0.060002032 0.936804095 
0.087809900 0.060002032 0.936804095 
0.087819900 0.060002032 0.936804095 
0.087829900 0.060002032 0.936804095 
0.087839900 0.060002032 0.936804095 
0.087849900 0.060002032 0.936804095 
0.087859900 0.060002032 0.936804095 
0.087869900 0.060002032 0.936804095 
0.087879900 0.060002032 0.936804095 
0.087889900 0.060002032 0.936804095 
0.087899900 0.060002032 0.936804095 
0.087909900 0.060002032 0.936804095 
0.087919900 0.060002032 0.936804095 
0.087929900 0.060002032 0.936804095 
0.087939900 0.060002032 0.936804095 
0.087949900 0.060002032 0.936804095 
0.087959900 0.060002032 0.936804095 
0.087969900 0.060002032 0.936804095 
0.087979900 0.060002032 0.936804095 
0.087989900 0.060002032 0.936804095 
0.087999900 0.060002032 0.936804095 
0.088009900 0.060002032 0.936804095 
0.088019900 0.060002032 0.936804095 
0.088029900 0.060002032 0.936804095 
0.088039900 0.060002032 0.936804095 
0.088049900 0.060002032 0.936804095 
0.088059900 0.060002032 0.936804095 
0.088069900 0.060002032 0.936804095 
0.088079900 0.060002032 0.936804095 
0.088089900 0.060002032 0.936804095 
0.088099900 0.060002032 0.936804095 
0.088109900 0.060002032 0.936804095 
0.088119900 0.060002032 0.936804095 
0.088129900 0.060002032 0.936804095 
0.088139900 0.060002032 0.936804095 
0.088149900 0.060002032 0.936804095 
0.088159900 0.060002032 0.936804095 
0.088169900 0.060002032 0.936804095 
0.088179900 0.060002032 0.936804095 
0.088189900 0.060002032 0.936804095 
0.088199900 0.060002032 0.936804095 
0.088209900 0.060002032 0.936804095 
0.088219900 0.060002032 0.936804095 
0.088229900 0.060002032 0.936804095 
0.088239900 0.060002032 0.936804095 
0.088249900 0.060002032 0.936804095 
0.088259900 0.060002032 0.936804095 
0.088269900 0.060002032 0.936804095 
0.088279900 0.060002032 0.936804095 
0.088289900 0.060002032 0.936804095 
0.088299900 0.060002032 0.936804095 
0.088309900 0.060002032 0.936804095 
0.088319900 0.060002032 0.936804095 
0.088329900 0.060002032 0.936804095 
0.088339900 0.060002032 0.936804095 
0.088349900 0.060002032 0.936804095 
0.088359900 0.060002032 0.936804095 
