Sim: 4
Label: rocket
Time: 0.003000004367293673
Description: Test run of cold flow MSSE simulation with Ma 0.1 initialisation
Variables: 17
vel_x Ma p T rho u massf_H2 massf_O2 massf_OH massf_H2O massf_H massf_O dx dV A_c A_s pos_x
1581.229088144 1.024403293 12116952.158688983 3256.242220258 6.079555825 -4255779.062818962 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000150034 0.060007862 0.002171177 0.371250000 
1607.913539180 1.043457026 11860479.753641378 3244.869800058 5.971729695 -4291383.805435118 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000150151 0.060054497 0.002173021 0.373750000 
1636.312697315 1.063843924 11587958.272617070 3232.550783532 5.856750548 -4329924.894274904 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000150384 0.060147769 0.002176705 0.376250000 
1665.221313983 1.084715005 11311195.018965695 3219.781460535 5.739542227 -4369844.678920433 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000150734 0.060287677 0.002182219 0.378750000 
1694.340745576 1.105862557 11033275.229132734 3206.684540986 5.621385569 -4410756.512272825 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000151200 0.060474220 0.002189550 0.381250000 
1723.552108740 1.127205785 10755550.021947032 3193.309257155 5.502838980 -4452504.095276992 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000151783 0.060707400 0.002198679 0.383750000 
1752.790711021 1.148701927 10478841.988105709 3179.683198958 5.384242355 -4494999.011940813 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000152482 0.060987215 0.002209585 0.386250000 
1782.012901666 1.170322786 10203762.184763068 3165.825983512 5.265849582 -4538177.893828094 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000153299 0.061313666 0.002222240 0.388750000 
1811.184807615 1.192046748 9930816.855932387 3151.753882696 5.147873149 -4581987.925985842 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000154231 0.061686753 0.002236615 0.391250000 
1840.277820530 1.213855576 9660449.426624767 3137.481657966 5.030501656 -4626381.105998808 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000155280 0.062106476 0.002252678 0.393750000 
1869.266571162 1.235732975 9393058.782795390 3123.023363418 4.913907393 -4671311.736293905 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000156446 0.062572835 0.002270392 0.396250000 
1898.127944296 1.257663890 9129007.758168139 3108.392715045 4.798249804 -4716735.275312955 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000157729 0.063085830 0.002289720 0.398750000 
1926.840571768 1.279634148 8868627.241854055 3093.603259099 4.683677088 -4762607.817470516 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000159128 0.063645460 0.002310620 0.401250000 
