Sim: 4
ID: 150
Description: Test run of cold flow MSSE simulation with Ma 0.1 initialisation
Variables: 4
time A mass_flux Ma
0.002405649 0.060002032 9632.932689185 0.972724880 
0.002410935 0.060002032 9634.706630125 0.972716284 
0.002416221 0.060002032 9636.445078613 0.972706642 
0.002421506 0.060002032 9638.145871145 0.972695994 
0.002426792 0.060002032 9639.806948231 0.972684380 
0.002432077 0.060002032 9641.426354228 0.972671841 
0.002437362 0.060002032 9643.002237074 0.972658419 
0.002442647 0.060002032 9644.532847952 0.972644156 
0.002447932 0.060002032 9646.016540905 0.972629092 
0.002453217 0.060002032 9647.451772415 0.972613270 
0.002458501 0.060002032 9648.837100958 0.972596732 
0.002463786 0.060002032 9650.171186555 0.972579518 
0.002469070 0.060002032 9651.452790321 0.972561671 
0.002474354 0.060002032 9652.680774016 0.972543231 
0.002479639 0.060002032 9653.854099610 0.972524241 
0.002484923 0.060002032 9654.971828846 0.972504739 
0.002490206 0.060002032 9656.033122813 0.972484767 
0.002495490 0.060002032 9657.037241524 0.972464365 
0.002500774 0.060002032 9657.983543480 0.972443573 
0.002506058 0.060002032 9658.871485226 0.972422430 
0.002511341 0.060002032 9659.700620874 0.972400974 
0.002516625 0.060002032 9660.470601604 0.972379246 
0.002521908 0.060002032 9661.181175110 0.972357282 
0.002527191 0.060002032 9661.832184986 0.972335120 
0.002532474 0.060002032 9662.423570043 0.972312799 
0.002537758 0.060002032 9662.955363547 0.972290355 
0.002543041 0.060002032 9663.427692349 0.972267825 
0.002548324 0.060002032 9663.840775917 0.972245244 
0.002553607 0.060002032 9664.194925242 0.972222649 
0.002558890 0.060002032 9664.490541618 0.972200074 
0.002564173 0.060002032 9664.728115280 0.972177554 
0.002569456 0.060002032 9664.908223896 0.972155123 
0.002574738 0.060002032 9665.031530907 0.972132815 
0.002580021 0.060002032 9665.098783706 0.972110663 
0.002585304 0.060002032 9665.110811657 0.972088698 
0.002590587 0.060002032 9665.068523947 0.972066953 
0.002595870 0.060002032 9664.972907278 0.972045459 
0.002601153 0.060002032 9664.825023392 0.972024245 
0.002606435 0.060002032 9664.626006436 0.972003341 
0.002611718 0.060002032 9664.377060177 0.971982776 
0.002617001 0.060002032 9664.079455060 0.971962578 
0.002622284 0.060002032 9663.734525127 0.971942774 
0.002627567 0.060002032 9663.343664804 0.971923388 
0.002632849 0.060002032 9662.908325564 0.971904447 
0.002638132 0.060002032 9662.430012473 0.971885975 
0.002643415 0.060002032 9661.910280645 0.971867994 
0.002648698 0.060002032 9661.350731600 0.971850526 
0.002653981 0.060002032 9660.753009554 0.971833592 
0.002659264 0.060002032 9660.118797647 0.971817211 
0.002664547 0.060002032 9659.449814128 0.971801401 
0.002669830 0.060002032 9658.747808501 0.971786180 
0.002675114 0.060002032 9658.014557670 0.971771564 
0.002680397 0.060002032 9657.251862065 0.971757567 
0.002685680 0.060002032 9656.461541792 0.971744201 
0.002690964 0.060002032 9655.645432808 0.971731481 
0.002696247 0.060002032 9654.805383131 0.971719415 
0.002701530 0.060002032 9653.943249109 0.971708013 
0.002706814 0.060002032 9653.060891747 0.971697283 
0.002712098 0.060002032 9652.160173113 0.971687232 
0.002717381 0.060002032 9651.242952831 0.971677865 
0.002722665 0.060002032 9650.311084667 0.971669186 
0.002727949 0.060002032 9649.366413218 0.971661199 
0.002733233 0.060002032 9648.410770710 0.971653903 
0.002738517 0.060002032 9647.445973915 0.971647300 
0.002743801 0.060002032 9646.473821186 0.971641389 
0.002749085 0.060002032 9645.496089621 0.971636166 
0.002754369 0.060002032 9644.514532347 0.971631630 
0.002759653 0.060002032 9643.530875942 0.971627774 
0.002764938 0.060002032 9642.546817982 0.971624594 
0.002770222 0.060002032 9641.564024721 0.971622083 
0.002775507 0.060002032 9640.584128896 0.971620233 
0.002780791 0.060002032 9639.608727668 0.971619035 
0.002786076 0.060002032 9638.639380679 0.971618479 
0.002791361 0.060002032 9637.677608241 0.971618555 
0.002796646 0.060002032 9636.724889642 0.971619250 
0.002801931 0.060002032 9635.782661564 0.971620554 
0.002807216 0.060002032 9634.852316622 0.971622451 
0.002812501 0.060002032 9633.935202010 0.971624930 
0.002817786 0.060002032 9633.032618244 0.971627974 
0.002823072 0.060002032 9632.145818019 0.971631569 
0.002828357 0.060002032 9631.276005154 0.971635698 
0.002833642 0.060002032 9630.424333637 0.971640345 
0.002838928 0.060002032 9629.591906752 0.971645494 
0.002844213 0.060002032 9628.779776302 0.971651125 
