# 1:t(s) 2:T(K) 3:p(Pa) 4:rho(kg/m^3) 5:massf_N2 6:massf_N 7:conc_N2 8:conc_N
 1.090e-04   6362.932  1.491e+05  7.019e-02   8.753917231533e-01   1.246082768467e-01   2.193433836232e+00   6.244518961768e-01
 1.100e-04   6363.866  1.491e+05  7.019e-02   8.754225621735e-01   1.245774378265e-01   2.193511108325e+00   6.242973519910e-01
 1.110e-04   6364.755  1.491e+05  7.019e-02   8.754519015286e-01   1.245480984714e-01   2.193584622767e+00   6.241503231069e-01
 1.120e-04   6365.601  1.491e+05  7.019e-02   8.754798125672e-01   1.245201874328e-01   2.193654558334e+00   6.240104519728e-01
 1.130e-04   6366.405  1.491e+05  7.019e-02   8.755063633926e-01   1.244936366074e-01   2.193721085670e+00   6.238773973020e-01
 1.140e-04   6367.170  1.492e+05  7.019e-02   8.755316189958e-01   1.244683810042e-01   2.193784367619e+00   6.237508334033e-01
 1.150e-04   6367.897  1.492e+05  7.019e-02   8.755556413855e-01   1.244443586145e-01   2.193844559555e+00   6.236304495317e-01
 1.160e-04   6368.589  1.492e+05  7.019e-02   8.755784897130e-01   1.244215102870e-01   2.193901809690e+00   6.235159492614e-01
 1.170e-04   6369.248  1.492e+05  7.019e-02   8.756002203933e-01   1.243997796067e-01   2.193956259382e+00   6.234070498779e-01
 1.180e-04   6369.874  1.492e+05  7.019e-02   8.756208872225e-01   1.243791127775e-01   2.194008043425e+00   6.233034817922e-01
 1.190e-04   6370.469  1.492e+05  7.019e-02   8.756405414903e-01   1.243594585097e-01   2.194057290333e+00   6.232049879751e-01
 1.200e-04   6371.035  1.492e+05  7.019e-02   8.756592320892e-01   1.243407679108e-01   2.194104122615e+00   6.231113234111e-01
 1.210e-04   6371.573  1.492e+05  7.019e-02   8.756770056191e-01   1.243229943809e-01   2.194148657034e+00   6.230222545732e-01
 1.220e-04   6372.085  1.493e+05  7.019e-02   8.756939064883e-01   1.243060935117e-01   2.194191004863e+00   6.229375589166e-01
 1.230e-04   6372.572  1.493e+05  7.019e-02   8.757099770110e-01   1.242900229890e-01   2.194231272125e+00   6.228570243918e-01
 1.240e-04   6373.035  1.493e+05  7.019e-02   8.757252575003e-01   1.242747424997e-01   2.194269559833e+00   6.227804489765e-01
 1.250e-04   6373.475  1.493e+05  7.019e-02   8.757397863584e-01   1.242602136416e-01   2.194305964208e+00   6.227076402257e-01
 1.260e-04   6373.893  1.493e+05  7.019e-02   8.757536001624e-01   1.242463998376e-01   2.194340576901e+00   6.226384148396e-01
 1.270e-04   6374.291  1.493e+05  7.019e-02   8.757667337471e-01   1.242332662529e-01   2.194373485196e+00   6.225725982493e-01
 1.280e-04   6374.669  1.493e+05  7.019e-02   8.757792202848e-01   1.242207797152e-01   2.194404772212e+00   6.225100242186e-01
 1.290e-04   6375.028  1.493e+05  7.019e-02   8.757910913608e-01   1.242089086392e-01   2.194434517089e+00   6.224505344632e-01
 1.300e-04   6375.370  1.493e+05  7.019e-02   8.758023770467e-01   1.241976229533e-01   2.194462795179e+00   6.223939782845e-01
 1.310e-04   6375.695  1.493e+05  7.019e-02   8.758131059702e-01   1.241868940298e-01   2.194489678211e+00   6.223402122202e-01
 1.320e-04   6376.004  1.493e+05  7.019e-02   8.758233053820e-01   1.241766946180e-01   2.194515234467e+00   6.222890997086e-01
 1.330e-04   6376.298  1.493e+05  7.019e-02   8.758330012196e-01   1.241669987804e-01   2.194539528937e+00   6.222405107678e-01
 1.340e-04   6376.577  1.493e+05  7.019e-02   8.758422181690e-01   1.241577818310e-01   2.194562623476e+00   6.221943216889e-01
 1.350e-04   6376.842  1.493e+05  7.019e-02   8.758509797230e-01   1.241490202770e-01   2.194584576950e+00   6.221504147418e-01
 1.360e-04   6377.094  1.493e+05  7.019e-02   8.758593082373e-01   1.241406917627e-01   2.194605445373e+00   6.221086778951e-01
 1.370e-04   6377.334  1.494e+05  7.019e-02   8.758672249841e-01   1.241327750159e-01   2.194625282047e+00   6.220690045470e-01
 1.380e-04   6377.562  1.494e+05  7.019e-02   8.758747502031e-01   1.241252497969e-01   2.194644137686e+00   6.220312932695e-01
 1.390e-04   6377.778  1.494e+05  7.019e-02   8.758819031508e-01   1.241180968492e-01   2.194662060539e+00   6.219954475629e-01
 1.400e-04   6377.984  1.494e+05  7.019e-02   8.758887021467e-01   1.241112978533e-01   2.194679096510e+00   6.219613756219e-01
 1.410e-04   6378.180  1.494e+05  7.019e-02   8.758951646181e-01   1.241048353819e-01   2.194695289265e+00   6.219289901125e-01
 1.420e-04   6378.366  1.494e+05  7.019e-02   8.759013071427e-01   1.240986928573e-01   2.194710680342e+00   6.218982079584e-01
 1.430e-04   6378.543  1.494e+05  7.019e-02   8.759071454894e-01   1.240928545106e-01   2.194725309252e+00   6.218689501377e-01
 1.440e-04   6378.711  1.494e+05  7.019e-02   8.759126946564e-01   1.240873053436e-01   2.194739213577e+00   6.218411414885e-01
 1.450e-04   6378.871  1.494e+05  7.019e-02   8.759179689089e-01   1.240820310911e-01   2.194752429059e+00   6.218147105238e-01
 1.460e-04   6379.022  1.494e+05  7.019e-02   8.759229818138e-01   1.240770181862e-01   2.194764989693e+00   6.217895892550e-01
 1.470e-04   6379.167  1.494e+05  7.019e-02   8.759277462739e-01   1.240722537261e-01   2.194776927809e+00   6.217657130231e-01
 1.480e-04   6379.304  1.494e+05  7.019e-02   8.759322745592e-01   1.240677254408e-01   2.194788274152e+00   6.217430203383e-01
 1.490e-04   6379.434  1.494e+05  7.019e-02   8.759365783381e-01   1.240634216619e-01   2.194799057957e+00   6.217214527269e-01
 1.500e-04   6379.558  1.494e+05  7.019e-02   8.759406687062e-01   1.240593312938e-01   2.194809307028e+00   6.217009545851e-01
 1.510e-04   6379.676  1.494e+05  7.019e-02   8.759445562142e-01   1.240554437858e-01   2.194819047801e+00   6.216814730404e-01
 1.520e-04   6379.788  1.494e+05  7.019e-02   8.759482508941e-01   1.240517491059e-01   2.194828305411e+00   6.216629578187e-01
 1.530e-04   6379.894  1.494e+05  7.019e-02   8.759517622847e-01   1.240482377153e-01   2.194837103762e+00   6.216453611183e-01
 1.540e-04   6379.995  1.494e+05  7.019e-02   8.759550994554e-01   1.240449005446e-01   2.194845465576e+00   6.216286374895e-01
 1.550e-04   6380.091  1.494e+05  7.019e-02   8.759582710290e-01   1.240417289710e-01   2.194853412461e+00   6.216127437203e-01
 1.560e-04   6380.182  1.494e+05  7.019e-02   8.759612852038e-01   1.240387147962e-01   2.194860964957e+00   6.215976387272e-01
 1.570e-04   6380.269  1.494e+05  7.019e-02   8.759641497739e-01   1.240358502261e-01   2.194868142595e+00   6.215832834511e-01
 1.580e-04   6380.351  1.494e+05  7.019e-02   8.759668721491e-01   1.240331278509e-01   2.194874963941e+00   6.215696407591e-01
 1.590e-04   6380.430  1.494e+05  7.019e-02   8.759694593738e-01   1.240305406262e-01   2.194881446646e+00   6.215566753495e-01
 1.600e-04   6380.504  1.494e+05  7.019e-02   8.759719181446e-01   1.240280818554e-01   2.194887607489e+00   6.215443536628e-01
 1.610e-04   6380.575  1.494e+05  7.019e-02   8.759742548279e-01   1.240257451721e-01   2.194893462423e+00   6.215326437964e-01
 1.620e-04   6380.642  1.494e+05  7.019e-02   8.759764754752e-01   1.240235245248e-01   2.194899026609e+00   6.215215154228e-01
 1.630e-04   6380.706  1.494e+05  7.019e-02   8.759785858395e-01   1.240214141605e-01   2.194904314464e+00   6.215109397132e-01
 1.640e-04   6380.767  1.494e+05  7.019e-02   8.759805913891e-01   1.240194086109e-01   2.194909339689e+00   6.215008892632e-01
 1.650e-04   6380.824  1.494e+05  7.019e-02   8.759824973222e-01   1.240175026778e-01   2.194914115309e+00   6.214913380232e-01
 1.660e-04   6380.879  1.494e+05  7.019e-02   8.759843085799e-01   1.240156914201e-01   2.194918653705e+00   6.214822612320e-01
 1.670e-04   6380.931  1.494e+05  7.019e-02   8.759860298589e-01   1.240139701411e-01   2.194922966644e+00   6.214736353530e-01
 1.680e-04   6380.981  1.494e+05  7.019e-02   8.759876656234e-01   1.240123343766e-01   2.194927065314e+00   6.214654380143e-01
 1.690e-04   6381.028  1.494e+05  7.019e-02   8.759892201168e-01   1.240107798832e-01   2.194930960345e+00   6.214576479512e-01
 1.700e-04   6381.073  1.494e+05  7.019e-02   8.759906973723e-01   1.240093026277e-01   2.194934661845e+00   6.214502449517e-01
 1.710e-04   6381.115  1.494e+05  7.019e-02   8.759921012235e-01   1.240078987765e-01   2.194938179419e+00   6.214432098046e-01
 1.720e-04   6381.156  1.494e+05  7.019e-02   8.759934353141e-01   1.240065646859e-01   2.194941522196e+00   6.214365242503e-01
 1.730e-04   6381.194  1.494e+05  7.019e-02   8.759947031073e-01   1.240052968927e-01   2.194944698854e+00   6.214301709337e-01
 1.740e-04   6381.231  1.494e+05  7.019e-02   8.759959078946e-01   1.240040921054e-01   2.194947717641e+00   6.214241333595e-01
 1.750e-04   6381.265  1.494e+05  7.019e-02   8.759970528045e-01   1.240029471955e-01   2.194950586396e+00   6.214183958502e-01
 1.760e-04   6381.298  1.494e+05  7.019e-02   8.759981408103e-01   1.240018591897e-01   2.194953312568e+00   6.214129435051e-01
 1.770e-04   6381.329  1.494e+05  7.019e-02   8.759991747382e-01   1.240008252618e-01   2.194955903240e+00   6.214077621624e-01
 1.780e-04   6381.359  1.494e+05  7.019e-02   8.760001572738e-01   1.239998427262e-01   2.194958365140e+00   6.214028383624e-01
 1.790e-04   6381.387  1.494e+05  7.019e-02   8.760010909699e-01   1.239989090301e-01   2.194960704664e+00   6.213981593129e-01
 1.800e-04   6381.414  1.494e+05  7.019e-02   8.760019782524e-01   1.239980217476e-01   2.194962927893e+00   6.213937128564e-01
 1.810e-04   6381.440  1.494e+05  7.019e-02   8.760028214272e-01   1.239971785728e-01   2.194965040602e+00   6.213894874382e-01
 1.820e-04   6381.464  1.494e+05  7.019e-02   8.760036226855e-01   1.239963773145e-01   2.194967048282e+00   6.213854720771e-01
 1.830e-04   6381.487  1.494e+05  7.019e-02   8.760043841097e-01   1.239956158903e-01   2.194968956152e+00   6.213816563367e-01
 1.840e-04   6381.509  1.494e+05  7.019e-02   8.760051076793e-01   1.239948923207e-01   2.194970769172e+00   6.213780302985e-01
 1.850e-04   6381.530  1.494e+05  7.019e-02   8.760057952750e-01   1.239942047250e-01   2.194972492053e+00   6.213745845363e-01
 1.860e-04   6381.550  1.494e+05  7.019e-02   8.760064486847e-01   1.239935513153e-01   2.194974129275e+00   6.213713100920e-01
 1.870e-04   6381.568  1.494e+05  7.019e-02   8.760070696070e-01   1.239929303930e-01   2.194975685095e+00   6.213681984518e-01
 1.880e-04   6381.586  1.494e+05  7.019e-02   8.760076596565e-01   1.239923403435e-01   2.194977163558e+00   6.213652415249e-01
 1.890e-04   6381.603  1.494e+05  7.019e-02   8.760082203677e-01   1.239917796323e-01   2.194978568510e+00   6.213624316222e-01
 1.900e-04   6381.619  1.494e+05  7.019e-02   8.760087531986e-01   1.239912468014e-01   2.194979903603e+00   6.213597614364e-01
 1.910e-04   6381.635  1.494e+05  7.019e-02   8.760092595349e-01   1.239907404651e-01   2.194981172309e+00   6.213572240229e-01
 1.920e-04   6381.649  1.494e+05  7.019e-02   8.760097406938e-01   1.239902593062e-01   2.194982377930e+00   6.213548127823e-01
 1.930e-04   6381.663  1.494e+05  7.019e-02   8.760101979265e-01   1.239898020735e-01   2.194983523599e+00   6.213525214429e-01
 1.940e-04   6381.676  1.494e+05  7.019e-02   8.760106324226e-01   1.239893675774e-01   2.194984612299e+00   6.213503440444e-01
 1.950e-04   6381.689  1.494e+05  7.019e-02   8.760110453121e-01   1.239889546879e-01   2.194985646859e+00   6.213482749227e-01
 1.960e-04   6381.701  1.494e+05  7.019e-02   8.760114376694e-01   1.239885623306e-01   2.194986629973e+00   6.213463086951e-01
 1.970e-04   6381.712  1.494e+05  7.019e-02   8.760118105151e-01   1.239881894849e-01   2.194987564198e+00   6.213444402464e-01
 1.980e-04   6381.723  1.494e+05  7.019e-02   8.760121648192e-01   1.239878351808e-01   2.194988451963e+00   6.213426647153e-01
 1.990e-04   6381.733  1.494e+05  7.019e-02   8.760125015035e-01   1.239874984965e-01   2.194989295580e+00   6.213409774823e-01
 2.000e-04   6381.743  1.494e+05  7.019e-02   8.760128214442e-01   1.239871785558e-01   2.194990097242e+00   6.213393741575e-01
 2.010e-04   6381.752  1.494e+05  7.019e-02   8.760131254736e-01   1.239868745264e-01   2.194990859036e+00   6.213378505688e-01
 2.020e-04   6381.761  1.494e+05  7.019e-02   8.760134143830e-01   1.239865856170e-01   2.194991582945e+00   6.213364027518e-01
 2.030e-04   6381.769  1.494e+05  7.019e-02   8.760136889240e-01   1.239863110760e-01   2.194992270851e+00   6.213350269389e-01
